Invoice_Date,Invoice_Number,Account_Number,Tracking_Number,Service_Type,Origin_City,Origin_State,Origin_Zip,Dest_City,Dest_State,Dest_Zip,Zone,Actual_Weight,Billed_Weight,Dimensional_Weight,Length,Width,Height,Published_Charge,Net_Charge,Residential_Surcharge,Address_Correction_Fee,Fuel_Surcharge,Peak_Surcharge,Large_Package_Surcharge,Saturday_Delivery_Fee,On_Time_Delivery,Days_In_Transit
2024-05-18,UPS2025085975,987654321,1Z999AA10794171605,GROUND,Chicago,IL,77001,Seattle,MA,98101,8,25.8,25.8,23.7,16.0,10.2,20.2,35.67,37.99,0,0,2.32,0,0,0,1,4
2024-05-18,UPS2025085975,987654321,1Z999AA10533225792,NEXT_DAY_AIR,Los Angeles,CA,77001,Seattle,MA,98101,4,119.8,267.5,43.3,26.4,7.1,32.1,709.56,850.68,0,0,46.12,0,95.0,0,1,1
2024-05-18,UPS2025085975,987654321,1Z999AA10293984733,2ND_DAY_AIR,Los Angeles,CA,60601,Seattle,AZ,98101,2,98.5,610.7,354.4,47.1,34.4,30.4,896.15,1054.6,5.2,0,58.25,0,95.0,0,1,2
2024-05-18,UPS2025085975,987654321,1Z999AA10293437060,GROUND,Los Angeles,IL,90001,Denver,MA,80201,5,61.0,61.0,52.0,15.5,35.9,13.0,160.93,289.59,5.2,18.0,10.46,0,95.0,0,1,3
2024-05-18,UPS2025085975,987654321,1Z999AA10960076911,GROUND,Houston,CA,90001,Denver,WA,98101,3,10.4,22.9,22.9,43.4,10.2,7.2,56.75,60.44,0,0,3.69,0,0,0,1,3
2024-05-18,UPS2025085975,987654321,1Z999AA10968776697,GROUND,Chicago,CA,77001,Boston,FL,02101,7,124.4,124.4,87.2,27.5,30.4,14.5,187.0,294.16,0,0,12.16,0,95.0,0,1,4
2024-05-18,UPS2025085975,987654321,1Z999AA10705885161,GROUND,New York,NY,77001,Denver,AZ,85001,8,120.8,120.8,29.6,29.2,6.4,22.0,152.66,162.58,0,0,9.92,0,0,0,0,5
2024-05-18,UPS2025085975,987654321,1Z999AA10833236406,2ND_DAY_AIR,Houston,CA,77001,Miami,MA,80201,8,121.4,121.4,26.1,35.6,13.6,7.5,262.26,279.31,0,0,17.05,0,0,0,1,2
2024-05-18,UPS2025085975,987654321,1Z999AA10207411849,GROUND,Houston,IL,77001,Seattle,CO,80201,3,19.2,202.7,202.7,32.2,36.0,24.3,320.43,441.46,5.2,0,20.83,0,95.0,0,1,5
2024-05-18,UPS2025085975,987654321,1Z999AA10156332519,GROUND,Houston,CA,60601,Seattle,FL,33101,7,142.0,142.0,69.9,18.8,21.8,23.7,119.41,222.17,0,0,7.76,0,95.0,0,1,4
2024-05-18,UPS2025085975,987654321,1Z999AA10984686272,NEXT_DAY_AIR,Chicago,TX,77001,Seattle,CO,85001,3,49.3,131.4,131.4,26.4,19.6,35.3,270.18,387.94,5.2,0,17.56,0,95.0,0,1,1
2024-05-18,UPS2025085975,987654321,1Z999AA10779047824,2ND_DAY_AIR,Los Angeles,NY,90001,Miami,AZ,98101,6,13.7,304.3,130.0,21.7,34.7,24.0,471.25,602.08,5.2,0,30.63,0,95.0,0,1,2
2024-05-18,UPS2025085975,987654321,1Z999AA10302235265,GROUND,Los Angeles,TX,10001,Phoenix,FL,80201,8,147.9,252.8,252.8,32.4,31.9,34.0,631.05,767.07,0,0,41.02,0,95.0,0,1,5
2024-05-18,UPS2025085975,987654321,1Z999AA10326551526,NEXT_DAY_AIR,Chicago,TX,60601,Miami,CO,02101,6,2.9,18.6,18.6,17.5,8.6,17.2,96.71,103.0,0,0,6.29,0,0,0,1,1
2024-05-18,UPS2025085975,987654321,1Z999AA10400315932,NEXT_DAY_AIR,Houston,IL,77001,Denver,MA,85001,8,131.5,312.2,104.0,20.1,29.0,24.8,713.79,855.19,0,0,46.4,0,95.0,0,1,1
2024-05-18,UPS2025085975,987654321,1Z999AA10903084411,NEXT_DAY_AIR,Chicago,IL,77001,Denver,MA,02101,8,116.2,246.5,83.7,16.2,22.5,31.9,502.83,636.46,0,0,32.68,5.95,95.0,0,1,1
2024-05-18,UPS2025085975,987654321,1Z999AA10205630583,3_DAY_SELECT,Los Angeles,IL,10001,Miami,MA,02101,5,111.0,111.0,46.6,25.1,14.1,18.3,206.14,224.74,5.2,0,13.4,0,0,0,0,4
2024-05-18,UPS2025085975,987654321,1Z999AA10477607202,GROUND,Houston,NY,60601,Denver,FL,02101,3,90.1,198.7,91.2,44.3,29.5,9.7,415.05,537.03,0,0,26.98,0,95.0,0,1,4
2024-05-18,UPS2025085975,987654321,1Z999AA10191647274,GROUND,Chicago,TX,10001,Boston,CO,98101,8,32.8,129.9,72.3,25.8,33.0,11.8,260.74,372.69,0,0,16.95,0,95.0,0,1,4
2024-05-18,UPS2025085975,987654321,1Z999AA10273679701,GROUND,Los Angeles,CA,90001,Boston,CO,98101,3,96.5,96.5,18.3,27.4,14.5,6.4,91.87,103.04,5.2,0,5.97,0,0,0,1,4
2024-05-18,UPS2025085975,987654321,1Z999AA10342329998,GROUND,New York,NY,10001,Boston,WA,98101,8,2.4,64.6,64.6,39.3,24.3,9.4,135.75,239.57,0,0,8.82,0,95.0,0,1,5
2024-05-18,UPS2025085975,987654321,1Z999AA10965301668,GROUND,Los Angeles,TX,10001,Boston,CO,02101,2,132.9,132.9,91.5,42.9,15.6,19.0,182.78,305.66,0,0,11.88,0,95.0,16.0,1,3
2024-05-18,UPS2025085975,987654321,1Z999AA10104933847,NEXT_DAY_AIR,New York,IL,10001,Phoenix,FL,02101,4,26.9,98.8,98.8,24.9,26.4,20.9,286.17,399.77,0,0,18.6,0,95.0,0,1,1
2024-05-18,UPS2025085975,987654321,1Z999AA10447310184,3_DAY_SELECT,Chicago,TX,90001,Boston,CO,85001,6,115.1,115.1,45.2,35.3,14.6,12.2,243.25,277.06,0,18.0,15.81,0,0,0,1,3
2024-05-18,UPS2025085975,987654321,1Z999AA10805735216,2ND_DAY_AIR,Los Angeles,TX,77001,Phoenix,WA,02101,4,11.3,15.4,15.4,30.5,6.4,11.0,75.74,86.61,0,0,4.92,5.95,0,0,1,2
2024-05-18,UPS2025085975,987654321,1Z999AA10948061888,GROUND,Houston,NY,77001,Phoenix,CO,02101,6,125.6,215.9,35.5,24.7,13.6,14.7,477.24,508.26,0,0,31.02,0,0,0,1,3
2024-05-18,UPS2025085975,987654321,1Z999AA10587658636,GROUND,Chicago,IL,90001,Miami,AZ,98101,6,135.8,296.4,118.1,15.9,30.1,34.3,349.89,488.83,5.2,0,22.74,0,95.0,16.0,1,4
2024-05-18,UPS2025085975,987654321,1Z999AA10565045857,3_DAY_SELECT,Los Angeles,IL,10001,Phoenix,MA,02101,6,43.3,84.8,84.8,22.1,19.4,27.5,141.36,245.55,0,0,9.19,0,95.0,0,1,3
2024-05-18,UPS2025085975,987654321,1Z999AA10260361998,NEXT_DAY_AIR,Chicago,IL,90001,Boston,FL,98101,3,100.1,130.8,130.8,39.4,29.4,15.7,396.8,535.59,0,18.0,25.79,0,95.0,0,1,1
2024-05-18,UPS2025085975,987654321,1Z999AA10405235873,NEXT_DAY_AIR,Chicago,NY,77001,Miami,AZ,33101,8,59.0,59.0,53.7,21.5,15.5,22.4,189.38,312.69,0,0,12.31,0,95.0,16.0,1,1
2024-05-18,UPS2025085975,987654321,1Z999AA10336361750,NEXT_DAY_AIR,Chicago,IL,10001,Boston,WA,98101,3,94.8,147.9,45.6,23.7,14.7,18.2,285.43,303.98,0,0,18.55,0,0,0,0,2
2024-05-18,UPS2025085975,987654321,1Z999AA10604317316,GROUND,Los Angeles,CA,90001,Boston,FL,80201,8,48.5,159.0,159.0,34.8,21.1,30.1,117.95,220.62,0,0,7.67,0,95.0,0,1,3
2024-05-18,UPS2025085975,987654321,1Z999AA10416538451,GROUND,Houston,IL,10001,Denver,WA,80201,3,2.5,104.3,104.3,18.3,31.2,25.4,246.85,357.9,0,0,16.05,0,95.0,0,1,5
